交易时间,金额,收支类型,交易对方,交易描述,支付方式,交易状态,订单号,备注,原始来源
2025-11-08 00:00:00,-6.0,支出,财付通－滴滴出行,财付通－滴滴出行,中信银行信用卡(5878),成功,,入账日期:2025-11-08,中信银行-已出账单明细-2.xls
2025-11-08 00:00:00,-1.0,支出,财付通－美团平台商户,财付通－美团平台商户,中信银行信用卡(5878),成功,,入账日期:2025-11-08,中信银行-已出账单明细-2.xls
2025-11-08 00:00:00,-36.9,支出,财付通－上海金拱门食品有限公司,财付通－上海金拱门食品有限公司,中信银行信用卡(5878),成功,,入账日期:2025-11-08,中信银行-已出账单明细-2.xls
2025-11-08 00:00:00,-15.0,支出,财付通－滴滴出行,财付通－滴滴出行,中信银行信用卡(5878),成功,,入账日期:2025-11-08,中信银行-已出账单明细-2.xls
2025-11-08 00:00:00,-10.3,支出,财付通－高德打车,财付通－高德打车,中信银行信用卡(5878),成功,,入账日期:2025-11-08,中信银行-已出账单明细-2.xls
2025-11-07 00:00:00,-7.2,支出,财付通－高德打车,财付通－高德打车,中信银行信用卡(5878),成功,,入账日期:2025-11-07,中信银行-已出账单明细-2.xls
2025-11-07 00:00:00,-238.0,支出,财付通－美团平台商户,财付通－美团平台商户,中信银行信用卡(5878),成功,,入账日期:2025-11-07,中信银行-已出账单明细-2.xls
2025-11-06 00:00:00,-34.9,支出,财付通－滴滴出行,财付通－滴滴出行,中信银行信用卡(5878),成功,,入账日期:2025-11-06,中信银行-已出账单明细-2.xls
2025-11-06 00:00:00,-4.0,支出,财付通－益多多便利店,财付通－益多多便利店,中信银行信用卡(5878),成功,,入账日期:2025-11-06,中信银行-已出账单明细-2.xls
2025-11-06 00:00:00,-29.45,支出,财付通－美团平台商户,财付通－美团平台商户,中信银行信用卡(5878),成功,,入账日期:2025-11-06,中信银行-已出账单明细-2.xls
2025-11-06 00:00:00,-21.0,支出,财付通－美团平台商户,财付通－美团平台商户,中信银行信用卡(5878),成功,,入账日期:2025-11-06,中信银行-已出账单明细-2.xls
2025-11-06 00:00:00,-54.01,支出,财付通－滴滴出行,财付通－滴滴出行,中信银行信用卡(5878),成功,,入账日期:2025-11-06,中信银行-已出账单明细-2.xls
2025-11-05 00:00:00,-25.0,支出,财付通－美团平台商户,财付通－美团平台商户,中信银行信用卡(5878),成功,,入账日期:2025-11-05,中信银行-已出账单明细-2.xls
2025-11-05 00:00:00,-20.5,支出,财付通－美团平台商户,财付通－美团平台商户,中信银行信用卡(5878),成功,,入账日期:2025-11-05,中信银行-已出账单明细-2.xls
2025-11-05 00:00:00,-23.3,支出,财付通－美团平台商户,财付通－美团平台商户,中信银行信用卡(5878),成功,,入账日期:2025-11-05,中信银行-已出账单明细-2.xls
2025-10-13 00:00:00,-10000.0,支出,财付通还款,财付通还款,中信银行信用卡(5878),成功,,入账日期:2025-10-13,中信银行-已出账单明细-2.xls
2025-10-08 00:00:00,-100.0,支出,财付通－西部乐巢,财付通－西部乐巢,中信银行信用卡(5878),成功,,入账日期:2025-10-08,中信银行-已出账单明细-2.xls
2025-10-08 00:00:00,-280.0,支出,财付通－天津货拉拉科技有限公司,财付通－天津货拉拉科技有限公司,中信银行信用卡(5878),成功,,入账日期:2025-10-08,中信银行-已出账单明细-2.xls
2025-10-07 00:00:00,-20.8,支出,财付通－成都罗森便利店,财付通－成都罗森便利店,中信银行信用卡(5878),成功,,入账日期:2025-10-07,中信银行-已出账单明细-2.xls
2025-10-07 00:00:00,-11.0,支出,财付通－喜茶-上海,财付通－喜茶-上海,中信银行信用卡(5878),成功,,入账日期:2025-10-07,中信银行-已出账单明细-2.xls
2025-10-07 00:00:00,-16.0,支出,财付通－喜茶-上海,财付通－喜茶-上海,中信银行信用卡(5878),成功,,入账日期:2025-10-07,中信银行-已出账单明细-2.xls
2025-10-07 00:00:00,-114.2,支出,支付宝－北京三快在线科技有限公司,支付宝－北京三快在线科技有限公司,中信银行信用卡(5878),成功,,入账日期:2025-10-07,中信银行-已出账单明细-2.xls
2025-10-07 00:00:00,-38.0,支出,支付宝－上海华铁旅客服务有限公司,支付宝－上海华铁旅客服务有限公司,中信银行信用卡(5878),成功,,入账日期:2025-10-07,中信银行-已出账单明细-2.xls
2025-10-07 00:00:00,-152.0,支出,支付宝－北京三快在线科技有限公司,支付宝－北京三快在线科技有限公司,中信银行信用卡(5878),成功,,入账日期:2025-10-07,中信银行-已出账单明细-2.xls
2025-10-07 00:00:00,-15.5,支出,支付宝－滴滴出行科技有限公司,支付宝－滴滴出行科技有限公司,中信银行信用卡(5878),成功,,入账日期:2025-10-07,中信银行-已出账单明细-2.xls
2025-10-06 00:00:00,-20.0,支出,支付宝－商户_李延召,支付宝－商户_李延召,中信银行信用卡(5878),成功,,入账日期:2025-10-06,中信银行-已出账单明细-2.xls
2025-10-06 00:00:00,-100.0,支出,财付通－地摊火锅,财付通－地摊火锅,中信银行信用卡(5878),成功,,入账日期:2025-10-06,中信银行-已出账单明细-2.xls
2025-10-06 00:00:00,-447.7,支出,支付宝－北京宜宾招待所（南翠花街店）,支付宝－北京宜宾招待所（南翠花街店）,中信银行信用卡(5878),成功,,入账日期:2025-10-06,中信银行-已出账单明细-2.xls
2025-10-06 00:00:00,-9.0,支出,财付通－许衍强,财付通－许衍强,中信银行信用卡(5878),成功,,入账日期:2025-10-06,中信银行-已出账单明细-2.xls
2025-10-06 00:00:00,-14.0,支出,财付通－快乐咖啡商店,财付通－快乐咖啡商店,中信银行信用卡(5878),成功,,入账日期:2025-10-06,中信银行-已出账单明细-2.xls
2025-10-06 00:00:00,-175.0,支出,支付宝－中国铁路网络有限公司,支付宝－中国铁路网络有限公司,中信银行信用卡(5878),成功,,入账日期:2025-10-06,中信银行-已出账单明细-2.xls
2025-10-06 00:00:00,-7.0,支出,支付宝－武汉小麦便利科技有限公司,支付宝－武汉小麦便利科技有限公司,中信银行信用卡(5878),成功,,入账日期:2025-10-06,中信银行-已出账单明细-2.xls
2025-10-06 00:00:00,-38.0,支出,支付宝－内蒙古大青山前坡文化旅游投资发展有限公司,支付宝－内蒙古大青山前坡文化旅游投资发展有限公司,中信银行信用卡(5878),成功,,入账日期:2025-10-06,中信银行-已出账单明细-2.xls
2025-10-06 00:00:00,-57.0,支出,支付宝－上海携程国际旅行社有限公司,支付宝－上海携程国际旅行社有限公司,中信银行信用卡(5878),成功,,入账日期:2025-10-06,中信银行-已出账单明细-2.xls
2025-10-06 00:00:00,-168.0,支出,支付宝－新城区青水瓦台养生馆,支付宝－新城区青水瓦台养生馆,中信银行信用卡(5878),成功,,入账日期:2025-10-06,中信银行-已出账单明细-2.xls
2025-10-05 00:00:00,-143.0,支出,支付宝-携程旅行网,支付宝-携程旅行网,中信银行信用卡(5878),成功,,入账日期:2025-10-06,中信银行-已出账单明细-2.xls
2025-10-05 00:00:00,-10.0,支出,支付宝－回民区橙果日用百货经销部,支付宝－回民区橙果日用百货经销部,中信银行信用卡(5878),成功,,入账日期:2025-10-05,中信银行-已出账单明细-2.xls
2025-10-05 00:00:00,-25.5,支出,支付宝－天津舒行科技有限公司,支付宝－天津舒行科技有限公司,中信银行信用卡(5878),成功,,入账日期:2025-10-05,中信银行-已出账单明细-2.xls
2025-10-05 00:00:00,-13.9,支出,支付宝－金拱门（中国）有限公司,支付宝－金拱门（中国）有限公司,中信银行信用卡(5878),成功,,入账日期:2025-10-05,中信银行-已出账单明细-2.xls
2025-10-05 00:00:00,-133.0,支出,支付宝－上海携程国际旅行社有限公司,支付宝－上海携程国际旅行社有限公司,中信银行信用卡(5878),成功,,入账日期:2025-10-05,中信银行-已出账单明细-2.xls
2025-10-05 00:00:00,-14.83,支出,支付宝－滴滴出行科技有限公司,支付宝－滴滴出行科技有限公司,中信银行信用卡(5878),成功,,入账日期:2025-10-05,中信银行-已出账单明细-2.xls
2025-10-05 00:00:00,-675.0,支出,支付宝－携程旅行网,支付宝－携程旅行网,中信银行信用卡(5878),成功,,入账日期:2025-10-05,中信银行-已出账单明细-2.xls
2025-10-05 00:00:00,-206.0,支出,支付宝－携程旅行网,支付宝－携程旅行网,中信银行信用卡(5878),成功,,入账日期:2025-10-05,中信银行-已出账单明细-2.xls
2025-10-05 00:00:00,-15.0,支出,财付通－内蒙古润隆餐饮管理有限公司,财付通－内蒙古润隆餐饮管理有限公司,中信银行信用卡(5878),成功,,入账日期:2025-10-05,中信银行-已出账单明细-2.xls
2025-10-05 00:00:00,-51.0,支出,支付宝－中国铁路网络有限公司,支付宝－中国铁路网络有限公司,中信银行信用卡(5878),成功,,入账日期:2025-10-05,中信银行-已出账单明细-2.xls
2025-10-05 00:00:00,-20.0,支出,财付通－小朋友,财付通－小朋友,中信银行信用卡(5878),成功,,入账日期:2025-10-05,中信银行-已出账单明细-2.xls
2025-10-05 00:00:00,-11.11,支出,支付宝－上海拉扎斯信息科技有限公司,支付宝－上海拉扎斯信息科技有限公司,中信银行信用卡(5878),成功,,入账日期:2025-10-05,中信银行-已出账单明细-2.xls
2025-10-05 00:00:00,-30.0,支出,财付通－仙沙岛川味快餐,财付通－仙沙岛川味快餐,中信银行信用卡(5878),成功,,入账日期:2025-10-05,中信银行-已出账单明细-2.xls
2025-10-05 00:00:00,-26.0,支出,支付宝－茶百道鄂尔多斯达拉特旗响沙湾店,支付宝－茶百道鄂尔多斯达拉特旗响沙湾店,中信银行信用卡(5878),成功,,入账日期:2025-10-05,中信银行-已出账单明细-2.xls
2025-10-05 00:00:00,-158.0,支出,支付宝－汉庭星空(上海)酒店管理有限公司,支付宝－汉庭星空(上海)酒店管理有限公司,中信银行信用卡(5878),成功,,入账日期:2025-10-05,中信银行-已出账单明细-2.xls
2025-10-04 00:00:00,-68.0,支出,财付通－iCloud 由云上贵州运营,财付通－iCloud 由云上贵州运营,中信银行信用卡(5878),成功,,入账日期:2025-10-04,中信银行-已出账单明细-2.xls
2025-10-04 00:00:00,-22.0,支出,财付通－510Coffee,财付通－510Coffee,中信银行信用卡(5878),成功,,入账日期:2025-10-04,中信银行-已出账单明细-2.xls
2025-10-04 00:00:00,-19.7,支出,财付通－四川联通,财付通－四川联通,中信银行信用卡(5878),成功,,入账日期:2025-10-04,中信银行-已出账单明细-2.xls
2025-10-03 00:00:00,-34.9,支出,财付通－美团平台商户,财付通－美团平台商户,中信银行信用卡(5878),成功,,入账日期:2025-10-03,中信银行-已出账单明细-2.xls
2025-10-03 00:00:00,-35.11,支出,财付通－北京麦当劳食品有限公司,财付通－北京麦当劳食品有限公司,中信银行信用卡(5878),成功,,入账日期:2025-10-03,中信银行-已出账单明细-2.xls
2025-10-02 00:00:00,-25.0,支出,财付通－https://www.apple.co,财付通－https://www.apple.co,中信银行信用卡(5878),成功,,入账日期:2025-10-02,中信银行-已出账单明细-2.xls
2025-10-02 00:00:00,-31.0,支出,支付宝－金拱门（中国）有限公司,支付宝－金拱门（中国）有限公司,中信银行信用卡(5878),成功,,入账日期:2025-10-02,中信银行-已出账单明细-2.xls
2025-10-02 00:00:00,-832.0,支出,支付宝－中国铁路网络有限公司,支付宝－中国铁路网络有限公司,中信银行信用卡(5878),成功,,入账日期:2025-10-02,中信银行-已出账单明细-2.xls
2025-10-02 00:00:00,-319.0,支出,支付宝－中国铁路网络有限公司,支付宝－中国铁路网络有限公司,中信银行信用卡(5878),成功,,入账日期:2025-10-02,中信银行-已出账单明细-2.xls
2025-10-02 00:00:00,-453.0,支出,支付宝-中国铁路网络有限公司,支付宝-中国铁路网络有限公司,中信银行信用卡(5878),成功,,入账日期:2025-10-02,中信银行-已出账单明细-2.xls
2025-10-02 00:00:00,-832.0,支出,支付宝－中国铁路网络有限公司,支付宝－中国铁路网络有限公司,中信银行信用卡(5878),成功,,入账日期:2025-10-02,中信银行-已出账单明细-2.xls
2025-10-02 00:00:00,-348.0,支出,支付宝－中国铁路网络有限公司,支付宝－中国铁路网络有限公司,中信银行信用卡(5878),成功,,入账日期:2025-10-02,中信银行-已出账单明细-2.xls
2025-10-02 00:00:00,-453.0,支出,支付宝－中国铁路网络有限公司,支付宝－中国铁路网络有限公司,中信银行信用卡(5878),成功,,入账日期:2025-10-02,中信银行-已出账单明细-2.xls
2025-10-02 00:00:00,-12.0,支出,财付通－贝果大饭店,财付通－贝果大饭店,中信银行信用卡(5878),成功,,入账日期:2025-10-02,中信银行-已出账单明细-2.xls
2025-10-02 00:00:00,-319.0,支出,支付宝－中国铁路网络有限公司,支付宝－中国铁路网络有限公司,中信银行信用卡(5878),成功,,入账日期:2025-10-02,中信银行-已出账单明细-2.xls
2025-10-02 00:00:00,-348.0,支出,支付宝－中国铁路网络有限公司,支付宝－中国铁路网络有限公司,中信银行信用卡(5878),成功,,入账日期:2025-10-02,中信银行-已出账单明细-2.xls
2025-10-02 00:00:00,-10892.9,支出,财付通－西部乐巢,财付通－西部乐巢,中信银行信用卡(5878),成功,,入账日期:2025-10-02,中信银行-已出账单明细-2.xls
2025-10-02 00:00:00,-29.8,支出,支付宝－云阿蛮云南生烫牛肉米线太平洋森活天地店,支付宝－云阿蛮云南生烫牛肉米线太平洋森活天地店,中信银行信用卡(5878),成功,,入账日期:2025-10-02,中信银行-已出账单明细-2.xls
2025-10-02 00:00:00,-29.9,支出,支付宝－上海水裹汤泉酒店,支付宝－上海水裹汤泉酒店,中信银行信用卡(5878),成功,,入账日期:2025-10-02,中信银行-已出账单明细-2.xls
2025-10-01 00:00:00,-43.0,支出,支付宝－天津舒行科技有限公司,支付宝－天津舒行科技有限公司,中信银行信用卡(5878),成功,,入账日期:2025-10-01,中信银行-已出账单明细-2.xls
2025-10-01 00:00:00,-14.0,支出,支付宝－百胜咨询(上海)有限公司,支付宝－百胜咨询(上海)有限公司,中信银行信用卡(5878),成功,,入账日期:2025-10-01,中信银行-已出账单明细-2.xls
2025-10-01 00:00:00,-10.0,支出,支付宝－中移动金融科技有限公司,支付宝－中移动金融科技有限公司,中信银行信用卡(5878),成功,,入账日期:2025-10-01,中信银行-已出账单明细-2.xls
2025-10-01 00:00:00,-36.8,支出,支付宝－大鼓米线,支付宝－大鼓米线,中信银行信用卡(5878),成功,,入账日期:2025-10-01,中信银行-已出账单明细-2.xls
2025-10-01 00:00:00,-16.48,支出,支付宝－滴滴出行科技有限公司,支付宝－滴滴出行科技有限公司,中信银行信用卡(5878),成功,,入账日期:2025-10-01,中信银行-已出账单明细-2.xls
2025-10-01 00:00:00,-36.0,支出,支付宝－三喜抄手和担担面,支付宝－三喜抄手和担担面,中信银行信用卡(5878),成功,,入账日期:2025-10-01,中信银行-已出账单明细-2.xls
2025-10-01 00:00:00,-17.7,支出,支付宝－滴滴出行科技有限公司,支付宝－滴滴出行科技有限公司,中信银行信用卡(5878),成功,,入账日期:2025-10-01,中信银行-已出账单明细-2.xls
2025-10-01 00:00:00,-15.7,支出,支付宝－滴滴出行科技有限公司,支付宝－滴滴出行科技有限公司,中信银行信用卡(5878),成功,,入账日期:2025-10-01,中信银行-已出账单明细-2.xls
2025-09-30 00:00:00,-6100.0,支出,财付通还款,财付通还款,中信银行信用卡(5878),成功,,入账日期:2025-09-30,中信银行-已出账单明细-2.xls
2025-09-30 00:00:00,-90.0,支出,支付宝－深圳斯贝斯特科技有限公司,支付宝－深圳斯贝斯特科技有限公司,中信银行信用卡(5878),成功,,入账日期:2025-09-30,中信银行-已出账单明细-2.xls
2025-09-29 00:00:00,-13.13,支出,支付宝－上海拉扎斯信息科技有限公司,支付宝－上海拉扎斯信息科技有限公司,中信银行信用卡(5878),成功,,入账日期:2025-09-29,中信银行-已出账单明细-2.xls
2025-09-28 00:00:00,-566.08,支出,支付宝－汉庭星空(上海)酒店管理有限公司,支付宝－汉庭星空(上海)酒店管理有限公司,中信银行信用卡(5878),成功,,入账日期:2025-09-28,中信银行-已出账单明细-2.xls
2025-09-28 00:00:00,-27.8,支出,支付宝－兰州手工牛肉面三一大道店,支付宝－兰州手工牛肉面三一大道店,中信银行信用卡(5878),成功,,入账日期:2025-09-28,中信银行-已出账单明细-2.xls
2025-09-28 00:00:00,-4.0,支出,支付宝－上海昆睿商贸经营部,支付宝－上海昆睿商贸经营部,中信银行信用卡(5878),成功,,入账日期:2025-09-28,中信银行-已出账单明细-2.xls
2025-09-28 00:00:00,-7.2,支出,支付宝－上海哈啰普惠科技有限公司,支付宝－上海哈啰普惠科技有限公司,中信银行信用卡(5878),成功,,入账日期:2025-09-28,中信银行-已出账单明细-2.xls
2025-09-27 00:00:00,-9.0,支出,支付宝－滴滴出行科技有限公司,支付宝－滴滴出行科技有限公司,中信银行信用卡(5878),成功,,入账日期:2025-09-27,中信银行-已出账单明细-2.xls
2025-09-27 00:00:00,-66.75,支出,财付通－健小盾运动营养企业店,财付通－健小盾运动营养企业店,中信银行信用卡(5878),成功,,入账日期:2025-09-27,中信银行-已出账单明细-2.xls
2025-09-27 00:00:00,-50.0,支出,支付宝－中国移动,支付宝－中国移动,中信银行信用卡(5878),成功,,入账日期:2025-09-27,中信银行-已出账单明细-2.xls
2025-09-27 00:00:00,-68.0,支出,支付宝－上汤·云南过桥米线·卤烤（虹桥南丰城店）,支付宝－上汤·云南过桥米线·卤烤（虹桥南丰城店）,中信银行信用卡(5878),成功,,入账日期:2025-09-27,中信银行-已出账单明细-2.xls
2025-09-27 00:00:00,-558.8,支出,支付宝－汉庭星空(上海)酒店管理有限公司,支付宝－汉庭星空(上海)酒店管理有限公司,中信银行信用卡(5878),成功,,入账日期:2025-09-27,中信银行-已出账单明细-2.xls
2025-09-27 00:00:00,-19.9,支出,支付宝－滴滴出行科技有限公司,支付宝－滴滴出行科技有限公司,中信银行信用卡(5878),成功,,入账日期:2025-09-27,中信银行-已出账单明细-2.xls
2025-09-26 00:00:00,-379.0,支出,支付宝－迅销（中国）商贸有限公司,支付宝－迅销（中国）商贸有限公司,中信银行信用卡(5878),成功,,入账日期:2025-09-26,中信银行-已出账单明细-2.xls
2025-09-26 00:00:00,-18.9,支出,支付宝－滴滴出行科技有限公司,支付宝－滴滴出行科技有限公司,中信银行信用卡(5878),成功,,入账日期:2025-09-26,中信银行-已出账单明细-2.xls
2025-09-26 00:00:00,-36.0,支出,支付宝－金拱门（中国）有限公司,支付宝－金拱门（中国）有限公司,中信银行信用卡(5878),成功,,入账日期:2025-09-26,中信银行-已出账单明细-2.xls
2025-09-26 00:00:00,-9.6,支出,支付宝－滴滴出行科技有限公司,支付宝－滴滴出行科技有限公司,中信银行信用卡(5878),成功,,入账日期:2025-09-26,中信银行-已出账单明细-2.xls
2025-09-26 00:00:00,-316.92,支出,支付宝－汉庭星空(上海)酒店管理有限公司,支付宝－汉庭星空(上海)酒店管理有限公司,中信银行信用卡(5878),成功,,入账日期:2025-09-26,中信银行-已出账单明细-2.xls
2025-09-25 00:00:00,-691.72,支出,支付宝－阿里云计算有限公司,支付宝－阿里云计算有限公司,中信银行信用卡(5878),成功,,入账日期:2025-09-25,中信银行-已出账单明细-2.xls
2025-09-25 00:00:00,-10.9,支出,支付宝－浙江天猫供应链管理有限公司,支付宝－浙江天猫供应链管理有限公司,中信银行信用卡(5878),成功,,入账日期:2025-09-25,中信银行-已出账单明细-2.xls
2025-09-25 00:00:00,-148.0,支出,支付宝－上海博剃信息服务有限公司,支付宝－上海博剃信息服务有限公司,中信银行信用卡(5878),成功,,入账日期:2025-09-25,中信银行-已出账单明细-2.xls
2025-09-25 00:00:00,-4.0,支出,支付宝－上海昆睿商贸经营部,支付宝－上海昆睿商贸经营部,中信银行信用卡(5878),成功,,入账日期:2025-09-25,中信银行-已出账单明细-2.xls
2025-09-25 00:00:00,-188.3,支出,支付宝－苏州路能电子商务有限公司,支付宝－苏州路能电子商务有限公司,中信银行信用卡(5878),成功,,入账日期:2025-09-25,中信银行-已出账单明细-2.xls
2025-09-25 00:00:00,-13699.0,支出,财付通－京东商城平台商户,财付通－京东商城平台商户,中信银行信用卡(5878),成功,,入账日期:2025-09-25,中信银行-已出账单明细-2.xls
2025-09-25 00:00:00,-39.9,支出,财付通－拼多多平台商户,财付通－拼多多平台商户,中信银行信用卡(5878),成功,,入账日期:2025-09-25,中信银行-已出账单明细-2.xls
2025-09-24 00:00:00,-9.0,支出,支付宝－上海拉扎斯信息科技有限公司,支付宝－上海拉扎斯信息科技有限公司,中信银行信用卡(5878),成功,,入账日期:2025-09-24,中信银行-已出账单明细-2.xls
2025-09-24 00:00:00,-934.56,支出,支付宝－汉庭星空(上海)酒店管理有限公司,支付宝－汉庭星空(上海)酒店管理有限公司,中信银行信用卡(5878),成功,,入账日期:2025-09-24,中信银行-已出账单明细-2.xls
2025-09-23 00:00:00,-59.69,支出,支付宝－滴滴出行科技有限公司,支付宝－滴滴出行科技有限公司,中信银行信用卡(5878),成功,,入账日期:2025-09-23,中信银行-已出账单明细-2.xls
2025-09-23 00:00:00,-16.9,支出,支付宝－滴滴出行科技有限公司,支付宝－滴滴出行科技有限公司,中信银行信用卡(5878),成功,,入账日期:2025-09-23,中信银行-已出账单明细-2.xls
2025-09-23 00:00:00,-331.0,支出,支付宝－马厂老火锅（三林店）,支付宝－马厂老火锅（三林店）,中信银行信用卡(5878),成功,,入账日期:2025-09-23,中信银行-已出账单明细-2.xls
2025-09-23 00:00:00,-8.5,支出,支付宝－滴滴出行科技有限公司,支付宝－滴滴出行科技有限公司,中信银行信用卡(5878),成功,,入账日期:2025-09-23,中信银行-已出账单明细-2.xls
2025-09-23 00:00:00,-10.8,支出,支付宝－上海罗森便利有限公司,支付宝－上海罗森便利有限公司,中信银行信用卡(5878),成功,,入账日期:2025-09-23,中信银行-已出账单明细-2.xls
2025-09-23 00:00:00,-10.8,支出,支付宝－滴滴出行科技有限公司,支付宝－滴滴出行科技有限公司,中信银行信用卡(5878),成功,,入账日期:2025-09-23,中信银行-已出账单明细-2.xls
2025-09-23 00:00:00,-25.7,支出,支付宝－滴滴出行科技有限公司,支付宝－滴滴出行科技有限公司,中信银行信用卡(5878),成功,,入账日期:2025-09-23,中信银行-已出账单明细-2.xls
2025-09-23 00:00:00,-10.4,支出,支付宝－滴滴出行科技有限公司,支付宝－滴滴出行科技有限公司,中信银行信用卡(5878),成功,,入账日期:2025-09-23,中信银行-已出账单明细-2.xls
2025-09-23 00:00:00,-13.8,支出,支付宝－滴滴出行科技有限公司,支付宝－滴滴出行科技有限公司,中信银行信用卡(5878),成功,,入账日期:2025-09-23,中信银行-已出账单明细-2.xls
2025-09-23 00:00:00,-516.24,支出,支付宝－汉庭星空(上海)酒店管理有限公司,支付宝－汉庭星空(上海)酒店管理有限公司,中信银行信用卡(5878),成功,,入账日期:2025-09-23,中信银行-已出账单明细-2.xls
2025-09-22 00:00:00,-26.43,支出,支付宝－滴滴出行科技有限公司,支付宝－滴滴出行科技有限公司,中信银行信用卡(5878),成功,,入账日期:2025-09-22,中信银行-已出账单明细-2.xls
2025-09-22 00:00:00,-11.11,支出,支付宝－上海拉扎斯信息科技有限公司,支付宝－上海拉扎斯信息科技有限公司,中信银行信用卡(5878),成功,,入账日期:2025-09-22,中信银行-已出账单明细-2.xls
2025-09-21 00:00:00,-49.0,支出,支付宝－滴滴出行科技有限公司,支付宝－滴滴出行科技有限公司,中信银行信用卡(5878),成功,,入账日期:2025-09-21,中信银行-已出账单明细-2.xls
2025-09-21 00:00:00,-692.2,支出,支付宝－汉庭星空(上海)酒店管理有限公司,支付宝－汉庭星空(上海)酒店管理有限公司,中信银行信用卡(5878),成功,,入账日期:2025-09-21,中信银行-已出账单明细-2.xls
2025-09-21 00:00:00,-20.0,支出,支付宝－高德打车,支付宝－高德打车,中信银行信用卡(5878),成功,,入账日期:2025-09-21,中信银行-已出账单明细-2.xls
2025-09-21 00:00:00,-54.93,支出,支付宝－高德打车,支付宝－高德打车,中信银行信用卡(5878),成功,,入账日期:2025-09-21,中信银行-已出账单明细-2.xls
2025-09-21 00:00:00,-6.8,支出,支付宝－广州有家实业有限公司,支付宝－广州有家实业有限公司,中信银行信用卡(5878),成功,,入账日期:2025-09-21,中信银行-已出账单明细-2.xls
2025-09-20 00:00:00,-1.0,支出,支付宝－卡券之家,支付宝－卡券之家,中信银行信用卡(5878),成功,,入账日期:2025-09-20,中信银行-已出账单明细-2.xls
2025-09-20 00:00:00,-5.98,支出,支付宝－顺丰优惠,支付宝－顺丰优惠,中信银行信用卡(5878),成功,,入账日期:2025-09-20,中信银行-已出账单明细-2.xls
2025-09-20 00:00:00,-1.2,支出,支付宝－君安药房万科云城分店,支付宝－君安药房万科云城分店,中信银行信用卡(5878),成功,,入账日期:2025-09-20,中信银行-已出账单明细-2.xls
2025-09-20 00:00:00,-25.3,支出,支付宝－广州有家实业有限公司,支付宝－广州有家实业有限公司,中信银行信用卡(5878),成功,,入账日期:2025-09-20,中信银行-已出账单明细-2.xls
2025-09-18 00:00:00,-28.3,支出,支付宝－上海拉扎斯信息科技有限公司,支付宝－上海拉扎斯信息科技有限公司,中信银行信用卡(5878),成功,,入账日期:2025-09-18,中信银行-已出账单明细-2.xls
2025-09-18 00:00:00,-35.55,支出,支付宝－上海拉扎斯信息科技有限公司,支付宝－上海拉扎斯信息科技有限公司,中信银行信用卡(5878),成功,,入账日期:2025-09-18,中信银行-已出账单明细-2.xls
2025-09-17 00:00:00,-23.0,支出,支付宝－深圳前海全棉时代电子商务有限公司,支付宝－深圳前海全棉时代电子商务有限公司,中信银行信用卡(5878),成功,,入账日期:2025-09-17,中信银行-已出账单明细-2.xls
2025-09-17 00:00:00,-12.12,支出,支付宝－上海拉扎斯信息科技有限公司,支付宝－上海拉扎斯信息科技有限公司,中信银行信用卡(5878),成功,,入账日期:2025-09-17,中信银行-已出账单明细-2.xls
2025-09-15 00:00:00,-4989.71,支出,财付通－南山云城泊寓旗舰店,财付通－南山云城泊寓旗舰店,中信银行信用卡(5878),成功,,入账日期:2025-09-30,中信银行-已出账单明细-2.xls
2025-09-15 00:00:00,-5509.86,支出,财付通－南山云城泊寓旗舰店,财付通－南山云城泊寓旗舰店,中信银行信用卡(5878),成功,,入账日期:2025-09-15,中信银行-已出账单明细-3.xls
2025-09-14 00:00:00,-524.59,支出,财付通－渝月川菜（威新店）,财付通－渝月川菜（威新店）,中信银行信用卡(5878),成功,,入账日期:2025-09-14,中信银行-已出账单明细-3.xls
2025-09-10 00:00:00,-10.0,支出,财付通－广深铁路股份有限公司广州客运段,财付通－广深铁路股份有限公司广州客运段,中信银行信用卡(5878),成功,,入账日期:2025-09-10,中信银行-已出账单明细-3.xls
2025-09-10 00:00:00,-10.0,支出,财付通－广深铁路股份有限公司广州客运段,财付通－广深铁路股份有限公司广州客运段,中信银行信用卡(5878),成功,,入账日期:2025-09-10,中信银行-已出账单明细-3.xls
2025-09-10 00:00:00,-10.0,支出,财付通－广深铁路股份有限公司广州客运段,财付通－广深铁路股份有限公司广州客运段,中信银行信用卡(5878),成功,,入账日期:2025-09-10,中信银行-已出账单明细-3.xls
2025-09-10 00:00:00,-10.0,支出,财付通－广深铁路股份有限公司广州客运段,财付通－广深铁路股份有限公司广州客运段,中信银行信用卡(5878),成功,,入账日期:2025-09-10,中信银行-已出账单明细-3.xls
2025-09-10 00:00:00,-10.0,支出,财付通－广深铁路股份有限公司广州客运段,财付通－广深铁路股份有限公司广州客运段,中信银行信用卡(5878),成功,,入账日期:2025-09-10,中信银行-已出账单明细-3.xls
2025-09-10 00:00:00,-10.0,支出,财付通－广深铁路股份有限公司广州客运段,财付通－广深铁路股份有限公司广州客运段,中信银行信用卡(5878),成功,,入账日期:2025-09-10,中信银行-已出账单明细-3.xls
2025-09-10 00:00:00,-10.0,支出,财付通－广深铁路股份有限公司广州客运段,财付通－广深铁路股份有限公司广州客运段,中信银行信用卡(5878),成功,,入账日期:2025-09-10,中信银行-已出账单明细-3.xls
